timestamp,totalBorrowBalanceUSD,totalDepositBalanceUSD,totalValueLockedUSD
1679270363,1902801832.536117838680282378819642,6144498413.475784425823413818164489,6144498413.475784425823413818164489
1679356607,1868008947.41041439199092586950816,6047111241.280090156076339962582563,6047111241.280090156076339962582563
1679443067,1904699233.305127828280622331624889,6211209982.807383837380299210334664,6211209982.807383837380299210334664
1679529455,1848568610.026933324646904970699081,6025109313.607221229701561247120753,6025109313.607221229701561247120753
1679615891,1900268753.357709745993924093985089,6213083600.740241851630478696176391,6213083600.740241851630478696176391
1679702267,1827543891.530524762204460944252731,5999503527.284994497717663497764036,5999503527.284994497717663497764036
1679788451,1729077300.44016192954753065863477,5822530389.346145797904713532281312,5822530389.346145797904713532281312
1679873843,1754519825.785149101021921736357857,5883732189.145574957982019715985729,5883732189.145574957982019715985729
1679961599,1741914496.480158653703723368948281,5764401918.841543309798920266134818,5764401918.841543309798920266134818
1680047963,1693855392.651312725032734790309282,5765480168.285074979771544104672253,5765480168.285074979771544104672253
1680134267,1720321859.845991152460929715734118,5747418218.41122481844412929146094,5747418218.41122481844412929146094
1680220427,1724045419.971815527758121625998662,5670010999.17459385165509763750447,5670010999.17459385165509763750447
1680307115,1766371630.713528365026103614268265,5739068452.688879425778201274369989,5739068452.688879425778201274369989
1680393455,1717366275.281109659489242830341329,5665173081.729114645688525977385061,5665173081.729114645688525977385061
1680479867,1728323996.302609722689167188800468,5659227499.77735561434870053061367,5659227499.77735561434870053061367
1680566231,1696855683.418741342051692260871826,5647544993.82427997939053959834569,5647544993.82427997939053959834569
1680651575,1708066851.405852406771998376588391,5749354578.611018583139986817342206,5749354578.611018583139986817342206
1680738815,1708804838.997554924115238254332815,5798640967.222527948523608538702198,5798640967.222527948523608538702198
1680825227,1693944316.409020209796825669389303,5752474903.126937812083411173645305,5752474903.126937812083411173645305
1680910463,1694785319.735958047459338474053393,5728167274.286715103105735396578347,5728167274.286715103105735396578347
1680998399,1712761519.922257227472298263077349,5734608629.946608789755008806618869,5734608629.946608789755008806618869
1681084547,1739337440.916678761251814379110854,5780967462.66775007715353184608401,5780967462.66775007715353184608401
1681171091,1743501509.501179953629605861392677,5897992367.689853106129113082592144,5897992367.689853106129113082592144
1681256915,1751057242.934014179264528023779945,5916503141.770604337419500991353779,5916503141.770604337419500991353779
1681343879,1768167626.237274638753774080998267,5911840254.919348373068019398363326,5911840254.919348373068019398363326
1681430159,1805385574.238960127039157542971057,6027044662.230677813934799727558473,6027044662.230677813934799727558473
1681516799,1830966845.126545535633972916103514,6252234870.1012847886413808579271,6252234870.1012847886413808579271
1681603175,1823899948.83583121175423070186636,6222493181.885701494390927572208043,6222493181.885701494390927572208043
1681689491,1828949868.609100966232150641277884,6240338190.536003168161763347917513,6240338190.536003168161763347917513
1681775735,1824237586.807446167586208816141817,6034607370.688160703995178589139051,6034607370.688160703995178589139051
1681862387,1803728548.944172637583941416415645,6041995636.421109726506212062564802,6041995636.421109726506212062564802
1681948535,1727442321.046373123181221680624661,5720755426.918297725927129569874992,5720755426.918297725927129569874992
1682034995,1730672037.145363928687103050459919,5500969205.19354648543216067487687,5500969205.19354648543216067487687
1682121599,1677317972.820977211560223508163264,5300683249.78942280365540641618829,5300683249.78942280365540641618829
1682207555,1667188377.103225890233062520172135,5338136015.158826968661511429574041,5338136015.158826968661511429574041
1682294147,1688900359.96243842519698410521599,5339678628.893360373238809042838659,5339678628.893360373238809042838659
1682380343,1656190465.311469337186123580672476,5297553165.305846767187548099804484,5297553165.305846767187548099804484
1682466923,1674678019.954787491669126792090949,5394285418.044862339095050084736296,5394285418.044862339095050084736296
1682553575,1682289924.118099357700867131177001,5410768830.371889587649144756057443,5410768830.371889587649144756057443
1682639183,1700643354.014894980728319836594751,5515302327.310048862592133081620623,5515302327.310048862592133081620623
1682726171,1680115885.844306725144982901538865,5364996098.459774999345403229679293,5364996098.459774999345403229679293
1682812751,1688968451.309272849011948632055622,5409626161.658508958930847734935457,5409626161.658508958930847734935457
1682899139,1717030917.347842276729512580833628,5406622630.446441192593430371472442,5406622630.446441192593430371472442
1682985407,1653899234.405113690279185865560864,5265764254.534856638200051410207043,5265764254.534856638200051410207043
1683071975,1668469547.470705390565656534300729,5330704774.335397080624834577955555,5330704774.335397080624834577955555
1683158171,1650735886.851820777501044821600724,5355807524.510249549001256577014991,5355807524.510249549001256577014991
1683244247,1655916579.446148470232579732517069,5316780755.923008010288584601494877,5316780755.923008010288584601494877
1683331199,1708533822.869551981973253256579069,5575079854.088586422717760365736229,5575079854.088586422717760365736229
1683417575,1671625262.813442921747935757602031,5364660974.804970267196983139324178,5364660974.804970267196983139324178
1683503975,1718064821.441809003149734118131243,5423748867.700402016592119594594269,5423748867.700402016592119594594269
1683590027,1658591408.95592905475385567810769,5157508490.801859405176664028107628,5157508490.801859405176664028107628
1683673763,1658149922.357312073881563233563787,5180580104.233244735536740832734013,5180580104.233244735536740832734013
1683762959,1667032359.284481008367259413732448,5183881684.686519811183766653238333,5183881684.686519811183766653238333
1683848819,1656484045.541253181580743306273522,5084127017.733507268358598746950967,5084127017.733507268358598746950967
1683935795,1658059563.300337129493671524408377,5126894809.796033516456986917896187,5126894809.796033516456986917896187
1684022363,1668488376.701258957487704469541379,5115205389.12690133652975042401295,5115205389.12690133652975042401295
1684108799,1679548954.792715885225437369128359,5153632130.853416044415352903488465,5153632130.853416044415352903488465
1684194935,1682691767.733460752218574487395082,5199935104.967521303203245375053496,5199935104.967521303203245375053496
1684281395,1682841958.54558938529013373764827,5190630159.922511739280789154566207,5190630159.922511739280789154566207
1684367411,1699651158.033089160642904825920728,5207327370.747419522022534162106988,5207327370.747419522022534162106988
1684453739,1686858732.22269114521088043385859,5159851824.096397062581391692000877,5159851824.096397062581391692000877
1684540751,1696594984.144292183139190484063441,5206675967.069888331940717135078169,5206675967.069888331940717135078169
1684627187,1692886514.70942812580358890155666,5218831664.827455174280109987562019,5218831664.827455174280109987562019
1684712039,1694080374.301399078892889297353942,5217321446.009612624639371629493806,5217321446.009612624639371629493806
1684799915,1694897814.200032288709408221724673,5247460619.077077365349352466185919,5247460619.077077365349352466185919
1684886147,1711949229.20874206425918018472426,5356428932.592951620097904449729861,5356428932.592951620097904449729861
1684972643,1701454341.7324407146462828442988,5259124902.418340751994243668838368,5259124902.418340751994243668838368
1685059187,1708911057.71913719591718733731101,5232763271.259497396763268011318829,5232763271.259497396763268011318829
1685145383,1723088845.743171892039935271504653,5267161471.562027577858613550800956,5267161471.562027577858613550800956
1685231639,1718599460.130429645953247959058798,5257340386.053985145464420999860707,5257340386.053985145464420999860707
1685318351,1744013450.89686675241186652685348,5389696520.904504854389443161166711,5389696520.904504854389443161166711
1685404655,1741481101.365751451773581610040232,5384178807.121955671476182958297835,5384178807.121955671476182958297835
1685491199,1740238206.54835464018831633403085,5383828708.916135541527468005802431,5383828708.916135541527468005802431
1685577527,1733561606.44317355490730355984788,5345394429.036716731916780293244053,5345394429.036716731916780293244053
1685663807,1782299349.224186721373727179131326,5412917341.661237726270418113111382,5412917341.661237726270418113111382
1685750147,1806229988.792135680752494281738738,5462926988.109500866616682306844004,5462926988.109500866616682306844004
1685836667,1818584190.256985842809785437544023,5488175150.46271274366242914608716,5488175150.46271274366242914608716
1685922251,1798045723.213734817026923931142729,5447895994.458786769314904030854077,5447895994.458786769314904030854077
1686009551,1753197731.027214372343755844402139,5224183336.751645359319652987250937,5224183336.751645359319652987250937
1686095387,1813434351.418168477961741083095122,5407670721.174686806154293898721662,5407670721.174686806154293898721662
1686182303,1780546946.938106112519989480091236,5279879609.518696583639976258940758,5279879609.518696583639976258940758
1686268031,1748759524.105689200272233421421952,5296485966.101607172660027393818235,5296485966.101607172660027393818235
1686355175,1710337749.197784981746890994576046,5181674415.682302651499838305067049,5181674415.682302651499838305067049
1686441587,1640806425.416582257915427395225505,4948340682.919575634974933526640804,4948340682.919575634974933526640804
1686527771,1671272281.623355694411418147675712,5042614958.130696657214628733433427,5042614958.130696657214628733433427
1686614063,1619924371.691398832702097541016888,4957694924.863870181462965486074669,4957694924.863870181462965486074669
1686700391,1625034008.926075924201701011439582,4946262958.230871376288284154692709,4946262958.230871376288284154692709
1686787175,1591717818.026937007650995147030121,4657800079.351634666494698890423235,4657800079.351634666494698890423235
1686873359,1657799948.15377085777842981846715,4797510614.557646252937298842934364,4797510614.557646252937298842934364
1686959843,1686620424.810594557606775493805598,4936266950.776540560904601529246471,4936266950.776540560904601529246471
1687045547,1658579956.961876368876545610586212,4893427150.668576341488425278978472,4893427150.668576341488425278978472
1687132439,1651292976.260329866058132423049593,4920059397.435302866226039932505858,4920059397.435302866226039932505858
1687218827,1635725075.275864604473814751704808,4893817892.439613493359149683728094,4893817892.439613493359149683728094
1687305479,1632087584.208142617927476877983341,4988208224.837021988373037281352948,4988208224.837021988373037281352948
1687391939,1692634034.774783537002756581902223,5196078496.238481541885467563596467,5196078496.238481541885467563596467
