timestamp,totalBorrowBalanceUSD,totalDepositBalanceUSD,totalValueLockedUSD
1692784307,78859102.19990605504900258997,162415820.8586729646245368328912972,162415820.8586729646245368328912972
1692864203,85441850.43667878546719059835007,171880708.6563661604082032506067554,171880708.6563661604082032506067554
1693004063,97300686.5185892219155761234,184659097.6825089209707755895841444,184659097.6825089209707755895841444
1693046927,98724335.509886317554244348,190173456.4894765422469918677744576,190173456.4894765422469918677744576
1693253147,101512663.7567470785595350737715345,193192819.6279199312427438733467396,193192819.6279199312427438733467396
1693290011,115707039.53169671717616634468,204685329.681911148378884422369562,204685329.681911148378884422369562
1693379915,121943710.3331491498288692258940127,214790203.9099539280603367782167067,214790203.9099539280603367782167067
1693489535,126400678.7400782440606019668,219190802.4228570927221379506701498,219190802.4228570927221379506701498
1693574675,122279343.7003623686458391725150342,212080597.0653204023707880857851371,212080597.0653204023707880857851371
1693698851,124367050.1808407122714063425001316,213803450.7843973300456564418689856,213803450.7843973300456564418689856
1693773623,127172713.9294859205465880721923255,221285830.2135195905997389340246124,221285830.2135195905997389340246124
1693859315,127007081.05881219320986482909054,220993452.2849557450046166496482362,220993452.2849557450046166496482362
1693924487,140301203.96513328855782285388,237267239.6386943573822435333586942,237267239.6386943573822435333586942
1694036111,140382457.145428536721045195597318,236865195.6802006524050479202882985,236865195.6802006524050479202882985
1694127455,144552164.45505943351729129437662,238716569.2451839354266261766404372,238716569.2451839354266261766404372
1694186483,154444728.4324506102106613563446973,250648368.671389126894064825431182,250648368.671389126894064825431182
1694270075,152430648.19275644137856434343,246177930.4509484210740445515842468,246177930.4509484210740445515842468
1694362355,150692754.213347627551519128798321,248105911.4322409826621219672419662,248105911.4322409826621219672419662
1694476763,150789847.6453550913285346835523,246781945.809079548909057096872301,246781945.809079548909057096872301
1694554847,133167696.6755000383860708696,221872990.6009180472013769376124872,221872990.6009180472013769376124872
1694630639,135011988.0325949294659690623128502,225087796.956859711790821563874098,225087796.956859711790821563874098
1694710787,136483926.128554013107360092324,228840230.893354440524807128130333,228840230.893354440524807128130333
1694807543,137242252.87886083745852110493,229131482.3607085082300219086121805,229131482.3607085082300219086121805
1694899655,150578843.33515787792983289482816,249096536.7597456214244354079177398,249096536.7597456214244354079177398
1694987771,149891641.20135149799727048311,248329130.714176910435877532404036,248329130.714176910435877532404036
1695080831,148385096.85814716691820254912,279142891.3463670654071544153899434,279142891.3463670654071544153899434
1695140675,173108441.405135076539566604937,309968503.4072258018651800220657547,309968503.4072258018651800220657547
1695229307,174063578.94691925585168915186121,311737464.3994353102358103383713265,311737464.3994353102358103383713265
1695281975,173652395.768917096282655588676824,311217993.8759436636540931558170439,311217993.8759436636540931558170439
1695400019,169921008.5701886504183154211,304963340.7321800602992184905861111,304963340.7321800602992184905861111
1695512831,170091005.2415408886500558316,305208375.7532441594424528087233346,305208375.7532441594424528087233346
1695593807,169157090.21396749375755180727228,303096319.8038437647532318229854799,303096319.8038437647532318229854799
1695671831,167809190.5780682139345887939673456,300583098.915168749318131093506757,300583098.915168749318131093506757
1695762671,171715268.75808171585103353847,305889223.3134518428379525480070583,305889223.3134518428379525480070583
1695847079,168739153.5226238651922975915234392,302618497.5667310912999541037462879,302618497.5667310912999541037462879
1695934451,179070304.24755150022536879629976,315342126.8822548356742665235140815,315342126.8822548356742665235140815
