timestamp,totalBorrowBalanceUSD,totalDepositBalanceUSD,totalValueLockedUSD
1569023906,41456322.97037670184004845370465786,165805850.3604308103658996826165172,165805850.3604308103658996826165172
1569110324,41833137.6288705279457698361031847,166382535.0515260419353330763471496,166382535.0515260419353330763471496
1569196695,41660972.64535605270578666886955701,163052867.7971055422373431899911732,163052867.7971055422373431899911732
1569283195,42447018.96237187631206761233379298,159509924.2283023950631779016767559,159509924.2283023950631779016767559
1569369595,41584469.00333432353569449573876413,146022187.5975944592366750366138931,146022187.5975944592366750366138931
1569455935,41455118.83721198109932903698634493,147676332.3008058774395224158189074,147676332.3008058774395224158189074
1569542375,42023556.83698219947204364392554241,146977260.8575977097594942728541085,146977260.8575977097594942728541085
1569628727,41728863.21891362968041386216171841,153372929.8185344251101335553198008,153372929.8185344251101335553198008
1569714827,42264068.53059527984933385061782397,154156610.184464021463826906346855,154156610.184464021463826906346855
1569801214,41617659.89903123740853783745023772,152774257.9595424564567984495313625,152774257.9595424564567984495313625
1569887858,41485130.66614071117341864889192511,152767586.7748295683342861389889595,152767586.7748295683342861389889595
1569974294,41489849.14030063623160304152760851,152781008.4040189196508049723742295,152781008.4040189196508049723742295
1570060770,40981433.13325211850199615025271603,152615733.9116932856389710016803178,152615733.9116932856389710016803178
1570146839,41104914.81580735084376266417662159,151100491.8035160157961824856450956,151100491.8035160157961824856450956
1570233599,41433325.62146272939662895466416656,153345984.3186706998462416271109411,153345984.3186706998462416271109411
1570319548,41513509.56419060016157850833478391,152684731.4574796675161250809021101,152684731.4574796675161250809021101
1570406372,41748149.97598032253224312951412914,149501973.1164440531772032856174963,149501973.1164440531772032856174963
1570492684,41881755.61302565167225785650728575,153446289.4766493157413081822591191,153446289.4766493157413081822591191
1570579142,42062997.56831463084578590040982637,157005739.8901170866270564200200997,157005739.8901170866270564200200997
1570665570,42509141.0663186020643724211179637,164846224.7048642043593357690524158,164846224.7048642043593357690524158
1570751731,42449065.48829539696958125271165449,165422254.9281228922875623359547786,165422254.9281228922875623359547786
1570838322,42157719.56145882161130411407363602,159857277.7047844978453311487508862,159857277.7047844978453311487508862
1570924452,42344750.03886684140503807508910655,159276857.9972299758732976429302813,159276857.9972299758732976429302813
1571011132,41784435.9369487975682960330129732,159123128.3116090639745326509073732,159123128.3116090639745326509073732
1571097539,42172211.35738495986719780460239866,162287926.1061039874095379869728766,162287926.1061039874095379869728766
1571183942,42083603.92274415305574561420898314,159004308.4692648978809550234558325,159004308.4692648978809550234558325
1571270291,41937570.39044908402590948204360587,157353109.0994348104387462959211898,157353109.0994348104387462959211898
1571356722,42086324.58353905126128331357089638,157953260.7787293806519008837747908,157953260.7787293806519008837747908
1571443053,41970167.68988700929113266900510151,157206227.9592785734667550390518528,157206227.9592785734667550390518528
1571529413,42044853.63079249307692685158367162,157009563.9503119692190415680145821,157009563.9503119692190415680145821
1571615986,41853742.48360054402558146947307621,157774656.676791683864640193085373,157774656.676791683864640193085373
1571702353,42095852.05598815955044433127732809,157949000.9445715503144762359834527,157949000.9445715503144762359834527
1571788623,42199071.06241322601651882059382119,156622971.8188071022196137381876654,156622971.8188071022196137381876654
1571875185,41142651.19160757407500537469270394,149363770.6336285288853905539356593,149363770.6336285288853905539356593
1571961560,40638580.70982282815579729835783804,151554105.8086695227370519004492214,151554105.8086695227370519004492214
1572047858,42031598.55380086700148440258843744,162951859.0878281252765573168899447,162951859.0878281252765573168899447
1572134221,40517468.47441757952623817198307244,160074901.154991896438778989007532,160074901.154991896438778989007532
1572220741,40325619.8217656804942313622205451,163433670.5447974565843925675356114,163433670.5447974565843925675356114
1572307190,40135568.87754219816714185096868176,162945650.0168181034198138753496636,162945650.0168181034198138753496636
1572393513,39691100.89455835134248568362686897,165944382.3885373297540835995110142,165944382.3885373297540835995110142
1572479922,40419562.36307361090000771412422114,163489423.4067420932409226461809162,163489423.4067420932409226461809162
1572566349,40643772.7733140217632537080383665,163073640.8314405955274620067430409,163073640.8314405955274620067430409
1572652477,40293656.47382314909174091574916102,164517829.9777248478165487614494211,164517829.9777248478165487614494211
1572739139,39988382.91886335534840443283785211,164215786.3848771365357966586113256,164215786.3848771365357966586113256
1572824808,39751642.30217137959934197767025129,161297775.6715018214156291011798142,161297775.6715018214156291011798142
1572911954,36636417.06421401172720913041883728,161099123.0907837561375785705669373,161099123.0907837561375785705669373
1572998368,34688013.09760552246564349006481407,154538654.9627501627116991775253926,154538654.9627501627116991775253926
1573084636,33333161.53887593825635686576143392,149056043.4248718591506285998255206,149056043.4248718591506285998255206
1573171128,33446320.51897498054030576829087548,146321304.2060331550892594917781234,146321304.2060331550892594917781234
1573257547,32119810.32243550131186959546662038,143492217.2513914807615029636016427,143492217.2513914807615029636016427
1573343849,32295210.20874142168746001841451915,143729570.7433233691189986008906728,143729570.7433233691189986008906728
1573430371,32355513.01357088163656054478631556,145319427.682307935238170286173613,145319427.682307935238170286173613
1573516769,31264411.56914124277933672237543589,140395569.645716798739184000748983,140395569.645716798739184000748983
1573603087,31218032.14985708408904165383737112,138951563.9371517150911130918751208,138951563.9371517150911130918751208
1573689364,31107972.24842117224675802515145347,132482604.9828853620173207566040138,132482604.9828853620173207566040138
1573775968,30921859.16528086432666368455310792,131356245.4341140586267370630999396,131356245.4341140586267370630999396
1573862336,31211399.61539505542562051234453073,132762992.3452419046829525681167867,132762992.3452419046829525681167867
1573947508,31370568.75256780867205196532032444,133323275.9072420768597676828663865,133323275.9072420768597676828663865
1574035121,31395536.39976428245821311749253116,134764059.0425711074152574694154804,134764059.0425711074152574694154804
1574121462,31306595.42600883488216465827847514,129010021.1297271375423564094265729,129010021.1297271375423564094265729
1574207776,31632173.80564379966907319690724744,129856684.5339751051657934124177206,129856684.5339751051657934124177206
1574294305,31302347.25680266756957740269321402,131023284.300190353683315067271052,131023284.300190353683315067271052
1574380584,30707768.72671971347158036455547626,125448917.5706301036084244987892137,125448917.5706301036084244987892137
1574467056,27973555.44700036479383957830425684,123293742.0583471349847828644202586,123293742.0583471349847828644202586
1574553532,28115324.76641184515409420599781699,125400851.5019852039892402240149974,125400851.5019852039892402240149974
1574639999,27445247.30528230148228878009641089,119830978.2740196616352932896175034,119830978.2740196616352932896175034
1574726027,27055890.60948367081539616653288704,120419842.3228760782916599755863226,120419842.3228760782916599755863226
1574812729,26778319.45596820103438884951876136,122681450.4567398927217940949106337,122681450.4567398927217940949106337
1574899102,27136361.75180190568070246347198639,124650269.2336206531131498929468947,124650269.2336206531131498929468947
1574985485,27488222.81253141034478924240805505,124990340.2327838790234953210819016,124990340.2327838790234953210819016
1575071893,28183735.82048584177098084343546983,127832615.7374149542671923740561822,127832615.7374149542671923740561822
1575158378,27559701.64962747170132340171996304,125508955.2487840262654262956707359,125508955.2487840262654262956707359
1575244505,27411475.93220297063879779581658162,124651801.3823260098326360353412441,124651801.3823260098326360353412441
1575330992,27635106.24410220654024935839100217,123029256.7359870864166366194403345,123029256.7359870864166366194403345
1575417140,27029641.93281022337682447085757793,125460383.2000921885311637204828133,125460383.2000921885311637204828133
1575502994,27244423.63675206721594115116563117,124711836.6834804274384264470556273,124711836.6834804274384264470556273
1575590160,27429340.266727622044686241461501,124803499.2298284323255804712906276,124803499.2298284323255804712906276
1575676731,27495857.6646683645196939668545793,124728120.0595929391852451049772354,124728120.0595929391852451049772354
1575762865,25361639.28402455795388654348494991,120034152.2260772012958227251315739,120034152.2260772012958227251315739
1575849559,25508808.61773550179933927342388593,120331677.5806995241154752324486457,120331677.5806995241154752324486457
1575935958,26045853.49566579835892659625329883,125606331.6378509230913834035057974,125606331.6378509230913834035057974
1576022340,26167354.27862638786514989407257233,121485984.0939277573077203467902838,121485984.0939277573077203467902838
1576108756,25936063.77681440702394030108457529,120164913.2027679267264285210537652,120164913.2027679267264285210537652
1576195117,26552453.86448189872937181443224671,123244873.8056762427071441587523769,123244873.8056762427071441587523769
1576281327,26449646.05744254454112506302929755,123430572.8118619135420902758436072,123430572.8118619135420902758436072
1576367824,26237362.08475819015586629079553399,122027740.3544377741508469497647384,122027740.3544377741508469497647384
1576453797,26223831.60418094651724989099583103,121938647.8883028284114764519354173,121938647.8883028284114764519354173
1576540792,25914619.65708029714198388669854941,117301447.170501589761453516719394,117301447.170501589761453516719394
1576627147,25402441.55446738139354430084779818,112080138.1631579779147171935770191,112080138.1631579779147171935770191
1576713562,26027527.73029835105734643852493898,121209625.9585880162512632866184182,121209625.9585880162512632866184182
