timestamp,totalBorrowBalanceUSD,totalDepositBalanceUSD,totalValueLockedUSD
1655423130,242413041.8841667141547479757239548,457090578.8459986072652751827931089,457090578.8459986072652751827931089
1655506895,244744714.7244320581201730900000304,461214219.5798295311229637268459359,461214219.5798295311229637268459359
1655595484,237282080.1293503480023253561960238,445336834.1451038494296806382833719,445336834.1451038494296806382833719
1655683117,249407475.3511072763875562651711599,466775631.5567475053125891544117448,466775631.5567475053125891544117448
1655763014,250353535.6742267439560841925147807,470073187.1215624072146310430878775,470073187.1215624072146310430878775
1655848817,264762401.2804607394660155972088667,487520618.1157630864149130846051184,487520618.1157630864149130846051184
1655938431,269318982.905746239784066582651867,493205902.7899654923278681925634599,493205902.7899654923278681925634599
1656028443,279350990.9577461604199750885629693,516966868.3912392666336014917173986,516966868.3912392666336014917173986
1656114177,227647173.5116517115741073347289294,474803738.5221385718451220963807921,474803738.5221385718451220963807921
1656197589,228003914.5154081795337322220241392,475704593.4291007024008290989051316,475704593.4291007024008290989051316
1656282097,215802000.8820033259523358401298139,463039002.1809763409375248367684714,463039002.1809763409375248367684714
1656368645,158843069.0751260202238497488575249,401164228.7479926151265018930347759,401164228.7479926151265018930347759
1656456894,136314713.2473559873549146215334606,357798723.284445075868254786458998,357798723.284445075868254786458998
1656546399,131505588.9042562583311529991043926,344409404.1718451933463414950132484,344409404.1718451933463414950132484
1656627381,120006601.1521539221287307390601803,325503333.7832039828586514142029865,325503333.7832039828586514142029865
1656718760,140442826.020116363031753095104582,351373429.7678106098973937330022293,351373429.7678106098973937330022293
1656805202,144417267.1696600565004766663526932,352584759.2669197687545593562282915,352584759.2669197687545593562282915
1656892086,142418062.574918709262165413868697,351139626.394043190988767949372329,351139626.394043190988767949372329
1656977609,159262888.7425649524238406481423627,375905072.6972328292827387612780779,375905072.6972328292827387612780779
1657058297,149875961.3242165981480378835191341,364745399.6600313494199898306553845,364745399.6600313494199898306553845
1657149009,151465994.3489512969899963220731106,368928930.582649996049735770970499,368928930.582649996049735770970499
